material_id,Date,Demand,Year,Month,mom_growth,yoy_growth,CV,Safety_Stock,Unrestricted,Material_Lead_Time,Moving_price,High_Lead_Time_Flag,Lead_Time_Category,XYZ_Class,Reorder_Point,ABC_Class
773778,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,4.0,31.0,62337.22,0,Medium,X,2.0,C
773808,2023-10-01,3,2023,Oct,0.0,0.0,0.0,10.0,83.0,38.0,350.66,0,Medium,X,13.8,C
774534,2023-10-01,2,2023,Oct,0.0,0.0,0.0,3.0,13.0,13.0,1216.94,0,Short,X,3.8667,C
774710,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,18.0,38.0,13837.33,0,Medium,X,4.0,C
774827,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,3.0,7.0,3894.45,0,Short,X,2.0,C
776528,2023-10-01,0,2023,Oct,0.0,0.0,0.0,8.0,37.0,28.0,3449.39,0,Medium,X,8.0,C
776623,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,49.0,38.0,501.35,0,Medium,X,10.0,C
776864,2023-10-01,0,2023,Oct,0.0,0.0,0.0,200.0,0.0,10.0,1063.86,0,Short,X,200.0,C
777125,2023-10-01,1,2023,Oct,0.0,0.0,0.0,50.0,80.0,38.0,25.53,0,Medium,X,51.2667,C
777510,2023-10-01,7,2023,Oct,0.0,0.0,0.0,2.0,12.0,21.0,20037.46,0,Medium,X,6.9,A
777511,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,2.0,50.0,528.89,0,Long,X,4.0,C
777596,2023-10-01,18,2023,Oct,0.0,0.0,0.0,3.0,5.0,38.0,4877.94,0,Medium,X,25.8,A
778278,2023-10-01,44,2023,Oct,0.0,0.0,0.0,100.0,151.0,94.0,959.66,1,Very Long,X,237.8667,B
778290,2023-10-01,4,2023,Oct,0.0,0.0,0.0,5.0,1.0,38.0,5443.37,0,Medium,X,10.0667,B
779416,2023-10-01,1,2023,Oct,0.0,0.0,0.0,50.0,90.0,38.0,27.89,0,Medium,X,51.2667,C
779438,2023-10-01,100,2023,Oct,0.0,0.0,0.0,500.0,1585.0,18.0,120.86,0,Short,X,560.0,C
779738,2023-10-01,0,2023,Oct,0.0,0.0,0.0,24.0,30.0,25.0,96.81,0,Medium,X,24.0,C
779918,2023-10-01,97,2023,Oct,0.0,0.0,0.0,50.0,308.0,18.0,6.4,0,Short,X,108.2,C
780440,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,0.0,1.0,21004.52,0,Short,X,2.0333,B
780543,2023-10-01,1,2023,Oct,0.0,0.0,0.0,15.0,16.935,24.0,10503.97,0,Medium,X,15.8,C
780805,2023-10-01,1,2023,Oct,0.0,0.0,0.0,20.0,7.0,33.0,204.06,0,Medium,X,21.1,C
781038,2023-10-01,1,2023,Oct,0.0,0.0,0.0,5.0,4.0,50.0,5500.42,0,Long,X,6.6667,C
782034,2023-10-01,11,2023,Oct,0.0,0.0,0.0,3.0,0.0,77.0,1686.73,1,Long,X,31.2333,B
782076,2023-10-01,2,2023,Oct,0.0,0.0,0.0,20.0,28.0,38.0,938.16,0,Medium,X,22.5333,C
782183,2023-10-01,130,2023,Oct,0.0,0.0,0.0,50.0,10.0,28.0,16504.66,0,Medium,X,171.3333,A
782808,2023-10-01,4,2023,Oct,0.0,0.0,0.0,10.0,0.0,21.0,400.0,0,Medium,X,12.8,C
783227,2023-10-01,2,2023,Oct,0.0,0.0,0.0,10.0,16.0,50.0,3428.62,0,Long,X,13.3333,C
783503,2023-10-01,2,2023,Oct,0.0,0.0,0.0,1.0,1.0,13.0,380.0,0,Short,X,1.8667,C
784795,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,12.0,14.0,783.18,0,Short,X,5.0,C
785515,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,0.0,21.0,9761.0,0,Medium,X,1.0,C
785671,2023-10-01,91,2023,Oct,0.0,0.0,0.0,150.0,480.2,93.0,35.0,1,Very Long,X,432.1,C
785732,2023-10-01,129,2023,Oct,0.0,0.0,0.0,50.0,11.0,1.0,2566.41,0,Short,X,54.3,A
786201,2023-10-01,21,2023,Oct,0.0,0.0,0.0,100.0,295.58,38.0,2097.72,0,Medium,X,126.6,B
786517,2023-10-01,0,2023,Oct,0.0,0.0,0.0,20.0,16.0,24.0,2932.49,0,Medium,X,20.0,C
786553,2023-10-01,2,2023,Oct,0.0,0.0,0.0,1.0,24.0,18.0,310.0,0,Short,X,2.2,C
786721,2023-10-01,7,2023,Oct,0.0,0.0,0.0,5.0,10.0,18.0,144.07,0,Short,X,9.2,C
787683,2023-10-01,0,2023,Oct,0.0,0.0,0.0,3.0,5.0,50.0,180471.84,0,Long,X,3.0,C
788080,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,6.0,31.0,1393.3,0,Medium,X,1.0,C
788837,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,1.0,18.0,9892.0,0,Short,X,1.0,C
788902,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,13.0,33.0,350.0,0,Medium,X,4.0,C
789645,2023-10-01,3,2023,Oct,0.0,0.0,0.0,2.0,17.0,10.0,751.62,0,Short,X,3.0,C
789912,2023-10-01,154,2023,Oct,0.0,0.0,0.0,100.0,1728.0,56.0,92.73,0,Long,X,387.4667,C
789959,2023-10-01,187,2023,Oct,0.0,0.0,0.0,25.0,17.0,14.0,2921.64,0,Short,X,112.2667,A
790039,2023-10-01,240,2023,Oct,0.0,0.0,0.0,50.0,146.0,24.0,102.41,0,Medium,X,242.0,B
790444,2023-10-01,50,2023,Oct,0.0,0.0,0.0,30.0,28.0,45.0,1377.98,0,Long,X,105.0,B
790659,2023-10-01,2,2023,Oct,0.0,0.0,0.0,5.0,28.0,38.0,15722.25,0,Medium,X,7.5333,B
791667,2023-10-01,5,2023,Oct,0.0,0.0,0.0,25.0,10.0,11.0,4185.17,0,Short,X,26.8333,B
795092,2023-10-01,53,2023,Oct,0.0,0.0,0.0,100.0,287.0,33.0,12.0,0,Medium,X,158.3,C
795481,2023-10-01,33,2023,Oct,0.0,0.0,0.0,30.0,130.0,33.0,68.75,0,Medium,X,66.3,C
795821,2023-10-01,1,2023,Oct,0.0,0.0,0.0,12.0,17.0,18.0,1131.85,0,Short,X,12.6,C
796190,2023-10-01,2,2023,Oct,0.0,0.0,0.0,100.0,0.0,17.0,1.2,0,Short,X,101.1333,C
796252,2023-10-01,45,2023,Oct,0.0,0.0,0.0,50.0,371.0,18.0,15.0,0,Short,X,77.0,C
796568,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,4.0,14.0,800.0,0,Short,X,2.0,C
797096,2023-10-01,6,2023,Oct,0.0,0.0,0.0,3.0,40.0,38.0,6497.16,0,Medium,X,10.6,B
797702,2023-10-01,4,2023,Oct,0.0,0.0,0.0,8.0,16.0,31.0,2076.6,0,Medium,X,12.1333,C
797851,2023-10-01,0,2023,Oct,0.0,0.0,0.0,8.0,55.0,28.0,38.15,0,Medium,X,8.0,C
798017,2023-10-01,99,2023,Oct,0.0,0.0,0.0,250.0,883.0,31.0,29.67,0,Medium,X,352.3,C
798266,2023-10-01,1,2023,Oct,0.0,0.0,0.0,15.0,26.0,33.0,293.0,0,Medium,X,16.1,C
799671,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,3.0,10.0,120.58,0,Short,X,2.3333,C
800454,2023-10-01,20,2023,Oct,0.0,0.0,0.0,10.0,35.0,10.0,8.63,0,Short,X,16.6667,C
801387,2023-10-01,6,2023,Oct,0.0,0.0,0.0,15.0,37.0,33.0,464.61,0,Medium,X,21.6,C
801625,2023-10-01,4,2023,Oct,0.0,0.0,0.0,10.0,14.0,33.0,447.85,0,Medium,X,14.4,C
801736,2023-10-01,30,2023,Oct,0.0,0.0,0.0,50.0,38.0,60.0,248.63,1,Long,X,110.0,C
802843,2023-10-01,0,2023,Oct,0.0,0.0,0.0,50.0,99.0,21.0,108.96,0,Medium,X,50.0,C
802920,2023-10-01,299,2023,Oct,0.0,0.0,0.0,4000.0,0.0,18.0,235.82,0,Short,X,4179.4,B
803428,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,2.0,50.0,159540.7,0,Long,X,1.0,C
803829,2023-10-01,26,2023,Oct,0.0,0.0,0.0,100.0,109.0,90.0,176.3,1,Long,X,178.0,C
803872,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,4.0,45.0,166149.41,0,Long,X,2.5,A
804252,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,4.0,31.0,190.01,0,Medium,X,1.0,C
804434,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,10.0,18.0,153.75,0,Short,X,10.0,C
805245,2023-10-01,12,2023,Oct,0.0,0.0,0.0,25.0,53.0,31.0,137.13,0,Medium,X,37.4,C
805558,2023-10-01,5,2023,Oct,0.0,0.0,0.0,2.0,4.0,17.0,250.0,0,Short,X,4.8333,C
805576,2023-10-01,122,2023,Oct,0.0,0.0,0.0,100.0,199.0,28.0,123.16,0,Medium,X,213.8667,C
806686,2023-10-01,1,2023,Oct,0.0,0.0,0.0,3.0,23.0,31.0,115.0,0,Medium,X,4.0333,C
807239,2023-10-01,0,2023,Oct,0.0,0.0,0.0,8.0,12.0,77.0,5957.42,1,Long,X,8.0,C
808724,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1600.0,7259.0,56.0,28.64,0,Long,X,1600.0,C
808813,2023-10-01,2,2023,Oct,0.0,0.0,0.0,6.0,18.0,48.0,2519.03,0,Long,X,9.2,C
809246,2023-10-01,3,2023,Oct,0.0,0.0,0.0,20.0,159.0,33.0,120.0,0,Medium,X,23.3,C
809532,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,3.0,38.0,110558.14,0,Medium,X,1.0,C
809664,2023-10-01,22,2023,Oct,0.0,0.0,0.0,50.0,20.0,43.0,369.97,0,Medium,X,81.5333,C
810445,2023-10-01,2145,2023,Oct,0.0,0.0,0.0,3000.0,0.0,13.0,0.68,0,Short,X,3929.5,C
810550,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,26.0,28.0,1126.17,0,Medium,X,10.0,C
810774,2023-10-01,14,2023,Oct,0.0,0.0,0.0,20.0,67.0,23.0,94.99,0,Medium,X,30.7333,C
810897,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1200.0,3583.0,56.0,37.34,0,Long,X,1200.0,C
811187,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,67.316,31.0,850.0,0,Medium,X,10.0,C
811214,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,1.0,67.0,19251.49,1,Long,X,3.2333,B
811216,2023-10-01,5,2023,Oct,0.0,0.0,0.0,24.0,134.645,35.0,14269.35,0,Medium,X,29.8333,B
811904,2023-10-01,1,2023,Oct,0.0,0.0,0.0,4.0,12.0,24.0,138.67,0,Medium,X,4.8,C
812387,2023-10-01,2,2023,Oct,0.0,0.0,0.0,3.0,0.0,17.0,12986.0,0,Short,X,4.1333,B
813245,2023-10-01,5,2023,Oct,0.0,0.0,0.0,10.0,78.0,90.0,1071.63,1,Long,X,25.0,C
814063,2023-10-01,12,2023,Oct,0.0,0.0,0.0,5.0,7.0,28.0,1606.31,0,Medium,X,16.2,B
814474,2023-10-01,0,2023,Oct,0.0,0.0,0.0,3.0,5.0,38.0,81683.88,0,Medium,X,3.0,C
814797,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,10.0,17.0,88.92,0,Short,X,2.0,C
814873,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,2.0,63.0,14762.76,1,Long,X,1.0,C
815232,2023-10-01,1,2023,Oct,0.0,0.0,0.0,20.0,25.0,28.0,2292.55,0,Medium,X,20.9333,C
815332,2023-10-01,5,2023,Oct,0.0,0.0,0.0,25.0,32.0,38.0,196.74,0,Medium,X,31.3333,C
815980,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,4.0,35.0,850.0,0,Medium,X,2.0,C
815988,2023-10-01,15,2023,Oct,0.0,0.0,0.0,30.0,40.0,38.0,99.06,0,Medium,X,49.0,C
816129,2023-10-01,3,2023,Oct,0.0,0.0,0.0,10.0,8.0,24.0,853.78,0,Medium,X,12.4,C
816187,2023-10-01,5,2023,Oct,0.0,0.0,0.0,50.0,117.0,33.0,40.0,0,Medium,X,55.5,C
816614,2023-10-01,1,2023,Oct,0.0,0.0,0.0,10.0,12.0,50.0,6.42,0,Long,X,11.6667,C
816931,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,12.0,24.0,444.71,0,Medium,X,4.0,C
817193,2023-10-01,0,2023,Oct,0.0,0.0,0.0,3.0,3.0,50.0,10067.99,0,Long,X,3.0,C
817525,2023-10-01,2,2023,Oct,0.0,0.0,0.0,2.0,0.0,77.0,12393.07,1,Long,X,7.1333,B
817601,2023-10-01,1,2023,Oct,0.0,0.0,0.0,5.0,7.0,1.0,4961.22,0,Short,X,5.0333,C
817915,2023-10-01,4,2023,Oct,0.0,0.0,0.0,25.0,8.152,50.0,11077.74,0,Long,X,31.6667,B
817949,2023-10-01,13,2023,Oct,0.0,0.0,0.0,20.0,143.0,10.0,44.57,0,Short,X,24.3333,C
818002,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,0.0,77.0,137352.27,1,Long,X,2.0,C
818183,2023-10-01,2,2023,Oct,0.0,0.0,0.0,2.0,8.0,21.0,5567.0,0,Medium,X,3.4,C
818393,2023-10-01,7,2023,Oct,0.0,0.0,0.0,15.0,34.81,33.0,5268.15,0,Medium,X,22.7,B
818582,2023-10-01,74,2023,Oct,0.0,0.0,0.0,50.0,0.0,49.0,22163.89,0,Long,X,170.8667,A
818674,2023-10-01,115,2023,Oct,0.0,0.0,0.0,100.0,454.0,10.0,6.65,0,Short,X,138.3333,C
818759,2023-10-01,0,2023,Oct,0.0,0.0,0.0,200.0,686.0,10.0,1.84,0,Short,X,200.0,C
818970,2023-10-01,3,2023,Oct,0.0,0.0,0.0,20.0,60.0,10.0,14.47,0,Short,X,21.0,C
819369,2023-10-01,2,2023,Oct,0.0,0.0,0.0,10.0,17.0,10.0,79.5,0,Short,X,10.6667,C
819918,2023-10-01,2,2023,Oct,0.0,0.0,0.0,10.0,18.0,17.0,2525.19,0,Short,X,11.1333,C
820139,2023-10-01,1,2023,Oct,0.0,0.0,0.0,200.0,212.0,52.0,235.75,0,Long,X,201.7333,C
820366,2023-10-01,25,2023,Oct,0.0,0.0,0.0,50.0,41.07,50.0,5454.97,0,Long,X,91.6667,A
821200,2023-10-01,5,2023,Oct,0.0,0.0,0.0,24.0,129.294,35.0,1565.35,0,Medium,X,29.8333,C
821471,2023-10-01,29,2023,Oct,0.0,0.0,0.0,5.0,4.0,1.0,8193.84,0,Short,X,5.9667,A
821559,2023-10-01,31,2023,Oct,0.0,0.0,0.0,20.0,41.0,93.0,46.44,1,Very Long,X,116.1,C
821866,2023-10-01,1,2023,Oct,0.0,0.0,0.0,4.0,23.0,31.0,26630.48,0,Medium,X,5.0333,B
822610,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,15.0,33.0,34.17,0,Medium,X,4.0,C
822784,2023-10-01,22,2023,Oct,0.0,0.0,0.0,10.0,23.0,31.0,18.9,0,Medium,X,32.7333,C
823262,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,53.0,31.0,593.18,0,Medium,X,2.0333,C
823476,2023-10-01,12,2023,Oct,0.0,0.0,0.0,50.0,89.0,21.0,20.0,0,Medium,X,58.4,C
823485,2023-10-01,16,2023,Oct,0.0,0.0,0.0,15.0,0.0,67.0,16764.21,1,Long,X,50.7333,A
823955,2023-10-01,6,2023,Oct,0.0,0.0,0.0,4.0,1.0,31.0,6398.79,0,Medium,X,10.2,B
824101,2023-10-01,4,2023,Oct,0.0,0.0,0.0,5.0,9.0,65.0,19662.92,1,Long,X,13.6667,B
824182,2023-10-01,340,2023,Oct,0.0,0.0,0.0,100.0,774.0,18.0,52.47,0,Short,X,304.0,B
824340,2023-10-01,70,2023,Oct,0.0,0.0,0.0,90.0,49.0,60.0,1187.08,1,Long,X,230.0,A
825210,2023-10-01,130,2023,Oct,0.0,0.0,0.0,15.0,41.0,24.0,145.0,0,Medium,X,119.0,B
825802,2023-10-01,0,2023,Oct,0.0,0.0,0.0,500.0,0.0,13.0,0.52,0,Short,X,500.0,C
826398,2023-10-01,1,2023,Oct,0.0,0.0,0.0,15.0,9.0,38.0,178.21,0,Medium,X,16.2667,C
826499,2023-10-01,10,2023,Oct,0.0,0.0,0.0,25.0,29.0,1.0,492.35,0,Short,X,25.3333,C
826593,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,1.0,45.0,175011.6,0,Long,X,1.0,C
826612,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,2.0,38.0,2953.45,0,Medium,X,3.2667,C
826877,2023-10-01,2,2023,Oct,0.0,0.0,0.0,2.0,3.0,25.0,3393.57,0,Medium,X,3.6667,C
827279,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,4.0,67.0,9252.39,1,Long,X,5.0,C
828453,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,6.0,31.0,1159.29,0,Medium,X,1.0,C
828501,2023-10-01,0,2023,Oct,0.0,0.0,0.0,20.0,20.0,33.0,158.83,0,Medium,X,20.0,C
828539,2023-10-01,6,2023,Oct,0.0,0.0,0.0,4.0,2.0,51.0,11701.2,0,Long,X,14.2,B
828684,2023-10-01,5,2023,Oct,0.0,0.0,0.0,10.0,11.0,50.0,3605.18,0,Long,X,18.3333,B
829738,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,2.0,77.0,1238.99,1,Long,X,2.0,C
830567,2023-10-01,13,2023,Oct,0.0,0.0,0.0,5.0,1.0,63.0,2549.98,1,Long,X,32.3,B
830858,2023-10-01,146,2023,Oct,0.0,0.0,0.0,20.0,58.0,24.0,101.79,0,Medium,X,136.8,C
831673,2023-10-01,1,2023,Oct,0.0,0.0,0.0,10.0,107.0,38.0,52.74,0,Medium,X,11.2667,C
832181,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,6.0,18.0,769.0,0,Short,X,5.0,C
832653,2023-10-01,2,2023,Oct,0.0,0.0,0.0,4.0,6.0,7.0,2726.12,0,Short,X,4.4667,C
833352,2023-10-01,0,2023,Oct,0.0,0.0,0.0,50.0,9.0,18.0,233.05,0,Short,X,50.0,C
833844,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,8.0,31.0,345.0,0,Medium,X,10.0,C
834917,2023-10-01,8,2023,Oct,0.0,0.0,0.0,30.0,18.0,38.0,3344.68,0,Medium,X,40.1333,B
835057,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,30.0,59.0,16806.52,1,Long,X,3.9667,B
835547,2023-10-01,14,2023,Oct,0.0,0.0,0.0,5.0,1.0,1.0,4874.64,0,Short,X,5.4667,B
836130,2023-10-01,1,2023,Oct,0.0,0.0,0.0,500.0,1600.0,24.0,3.41,0,Medium,X,500.8,C
836172,2023-10-01,3,2023,Oct,0.0,0.0,0.0,2.0,4.0,38.0,43676.91,0,Medium,X,5.8,A
837204,2023-10-01,1,2023,Oct,0.0,0.0,0.0,4.0,8.0,21.0,416.41,0,Medium,X,4.7,C
837476,2023-10-01,0,2023,Oct,0.0,0.0,0.0,3.0,6.0,50.0,77967.01,0,Long,X,3.0,C
838235,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,15.0,8.0,9002.69,0,Short,X,10.0,C
838339,2023-10-01,45,2023,Oct,0.0,0.0,0.0,100.0,236.0,10.0,2.88,0,Short,X,115.0,C
838571,2023-10-01,106,2023,Oct,0.0,0.0,0.0,90.0,0.0,45.0,786.0,0,Long,X,249.0,A
838661,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,7.0,31.0,8001.25,0,Medium,X,3.0333,C
839365,2023-10-01,2,2023,Oct,0.0,0.0,0.0,2.0,7.0,33.0,1326.0,0,Medium,X,4.2,C
839533,2023-10-01,2,2023,Oct,0.0,0.0,0.0,1.0,12.0,31.0,27750.98,0,Medium,X,3.0667,B
839610,2023-10-01,21,2023,Oct,0.0,0.0,0.0,50.0,205.0,10.0,6.94,0,Short,X,57.0,C
841136,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,14.0,33.0,139.96,0,Medium,X,5.0,C
841814,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,12.0,18.0,380.03,0,Short,X,2.6,C
841849,2023-10-01,9,2023,Oct,0.0,0.0,0.0,6.0,20.0,43.0,6359.93,0,Medium,X,18.9,B
841878,2023-10-01,9,2023,Oct,0.0,0.0,0.0,50.0,87.0,24.0,7.0,0,Medium,X,57.2,C
843136,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,24.0,18.0,745.2,0,Short,X,1.6,C
843269,2023-10-01,2,2023,Oct,0.0,0.0,0.0,4.0,6.0,1.0,835.0,0,Short,X,4.0667,C
844086,2023-10-01,2,2023,Oct,0.0,0.0,0.0,2.0,8.0,33.0,6375.0,0,Medium,X,4.2,C
844593,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,10.0,18.0,460.0,0,Short,X,10.0,C
845613,2023-10-01,4,2023,Oct,0.0,0.0,0.0,2.0,7.0,77.0,3076.27,1,Long,X,12.2667,C
845762,2023-10-01,0,2023,Oct,0.0,0.0,0.0,50.0,123.0,31.0,490.87,0,Medium,X,50.0,C
845850,2023-10-01,0,2023,Oct,0.0,0.0,0.0,40.0,39.0,8.0,5871.69,0,Short,X,40.0,C
846021,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,35.0,18.0,120.0,0,Short,X,10.0,C
846514,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,0.0,45.0,132734.78,0,Long,X,2.5,A
846769,2023-10-01,1,2023,Oct,0.0,0.0,0.0,3.0,2.0,38.0,50841.4,0,Medium,X,4.2667,B
846978,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,21.0,38.0,29.32,0,Medium,X,4.0,C
847266,2023-10-01,1,2023,Oct,0.0,0.0,0.0,20.0,0.0,28.0,800.0,0,Medium,X,20.9333,C
847707,2023-10-01,0,2023,Oct,0.0,0.0,0.0,3.0,12.0,31.0,2090.0,0,Medium,X,3.0,C
848109,2023-10-01,8,2023,Oct,0.0,0.0,0.0,100.0,73.8,23.0,101.61,0,Medium,X,106.1333,C
848525,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,0.0,1.0,8855.71,0,Short,X,1.0,C
848932,2023-10-01,6,2023,Oct,0.0,0.0,0.0,2.0,23.0,18.0,1550.0,0,Short,X,5.6,C
849022,2023-10-01,10,2023,Oct,0.0,0.0,0.0,300.0,330.0,67.0,9.2,1,Long,X,322.3333,C
849201,2023-10-01,5,2023,Oct,0.0,0.0,0.0,3.0,18.0,50.0,4163.17,0,Long,X,11.3333,B
849546,2023-10-01,3,2023,Oct,0.0,0.0,0.0,25.0,20.0,17.0,463.38,0,Short,X,26.7,C
850381,2023-10-01,2,2023,Oct,0.0,0.0,0.0,10.0,19.0,18.0,980.0,0,Short,X,11.2,C
850714,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,8.0,33.0,20844.0,0,Medium,X,2.0,C
851431,2023-10-01,3,2023,Oct,0.0,0.0,0.0,10.0,0.0,77.0,11172.62,1,Long,X,17.7,B
851481,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,0.0,17.0,6057.07,0,Short,X,4.0,C
851562,2023-10-01,5,2023,Oct,0.0,0.0,0.0,10.0,48.0,33.0,399.73,0,Medium,X,15.5,C
851984,2023-10-01,8,2023,Oct,0.0,0.0,0.0,4.0,17.0,17.0,107.6,0,Short,X,8.5333,C
852029,2023-10-01,2,2023,Oct,0.0,0.0,0.0,3.0,1.0,50.0,14470.11,0,Long,X,6.3333,B
852406,2023-10-01,7,2023,Oct,0.0,0.0,0.0,50.0,57.0,67.0,22.39,1,Long,X,65.6333,C
853642,2023-10-01,10,2023,Oct,0.0,0.0,0.0,20.0,50.0,48.0,318.65,0,Long,X,36.0,C
853680,2023-10-01,2,2023,Oct,0.0,0.0,0.0,1.0,0.0,90.0,36263.04,1,Long,X,7.0,B
854070,2023-10-01,8,2023,Oct,0.0,0.0,0.0,15.0,3.0,31.0,1120.3,0,Medium,X,23.2667,C
854583,2023-10-01,2,2023,Oct,0.0,0.0,0.0,25.0,177.0,10.0,8.46,0,Short,X,25.6667,C
854587,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,4.0,48.0,600.0,0,Long,X,1.0,C
855317,2023-10-01,5,2023,Oct,0.0,0.0,0.0,5.0,17.0,18.0,1190.45,0,Short,X,8.0,C
855523,2023-10-01,29,2023,Oct,0.0,0.0,0.0,50.0,88.0,38.0,27.84,0,Medium,X,86.7333,C
855978,2023-10-01,1,2023,Oct,0.0,0.0,0.0,10.0,28.0,38.0,53.77,0,Medium,X,11.2667,C
856007,2023-10-01,6,2023,Oct,0.0,0.0,0.0,5.0,28.0,48.0,670.0,0,Long,X,14.6,C
856048,2023-10-01,3,2023,Oct,0.0,0.0,0.0,50.0,228.0,45.0,1955.87,0,Long,X,54.5,C
856116,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,0.0,11.0,8466.68,0,Short,X,1.3667,C
856314,2023-10-01,12,2023,Oct,0.0,0.0,0.0,10.0,11.0,18.0,181.09,0,Short,X,17.2,C
857757,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,13.0,105.0,18415.55,1,Very Long,X,5.0,C
858130,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,0.0,1.0,22083.04,0,Short,X,1.0,C
858640,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,2.0,31.0,328.0,0,Medium,X,1.0,C
858968,2023-10-01,0,2023,Oct,0.0,0.0,0.0,40.0,60.628,21.0,793.08,0,Medium,X,40.0,C
859883,2023-10-01,21,2023,Oct,0.0,0.0,0.0,30.0,49.0,50.0,2125.06,0,Long,X,65.0,B
860676,2023-10-01,5,2023,Oct,0.0,0.0,0.0,50.0,28.0,24.0,392.15,0,Medium,X,54.0,C
861767,2023-10-01,0,2023,Oct,0.0,0.0,0.0,15.0,0.0,38.0,2142.04,0,Medium,X,15.0,C
862051,2023-10-01,2,2023,Oct,0.0,0.0,0.0,5.0,2.0,38.0,27.61,0,Medium,X,7.5333,C
862086,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,3.0,23.0,6213.0,0,Medium,X,2.0,C
862280,2023-10-01,0,2023,Oct,0.0,0.0,0.0,60.0,66.34,28.0,803.51,0,Medium,X,60.0,C
862444,2023-10-01,6,2023,Oct,0.0,0.0,0.0,10.0,3.0,77.0,7278.06,1,Long,X,25.4,B
862685,2023-10-01,101,2023,Oct,0.0,0.0,0.0,100.0,298.0,67.0,17.0,1,Long,X,325.5667,C
863274,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,5.0,48.0,524.27,0,Long,X,1.0,C
863338,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,1.0,31.0,8412.0,0,Medium,X,1.0,C
863565,2023-10-01,29,2023,Oct,0.0,0.0,0.0,50.0,32.0,28.0,875.93,0,Medium,X,77.0667,B
864068,2023-10-01,0,2023,Oct,0.0,0.0,0.0,15.0,15.0,21.0,17403.33,0,Medium,X,15.0,C
864121,2023-10-01,5,2023,Oct,0.0,0.0,0.0,2.0,7.0,21.0,562.17,0,Medium,X,5.5,C
864589,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,3.0,24.0,1492.5,0,Medium,X,2.8,C
